day,time,person,x,y,z
2,13.0001316,8,-45.6675568,1.56665456,-5.75066853
2,13.0017986,8,-49.66901,1.56665456,-5.75021362
2,13.1205235,8,-51.57,1.56665456,-5.749996
2,13.12219,8,-49.24886,1.56665456,-5.910415
2,13.1238613,8,-45.2621078,1.56665456,-6.169804
2,13.1255264,8,-41.3268738,1.56665456,-6.445838
2,13.1271935,8,-38.4411926,1.56665456,-8.347576
2,13.1288633,8,-39.7513428,1.56665456,-9.84052849
2,13.1305361,8,-43.72022,1.56665456,-9.846495
2,13.1322021,8,-46.56,1.56665456,-9.83
2,13.2263813,8,-46.56,1.56665456,-9.83
2,13.22805,8,-44.24336,1.56665456,-10.0187407
2,13.2297153,8,-40.3088379,1.56665456,-10.4635677
2,13.2313843,8,-37.53305,1.56665456,-13.1699572
2,13.2330589,8,-34.9138641,1.56665456,-16.1829681
2,13.2347336,8,-31.6106243,1.56665456,-18.14345
2,13.2364016,8,-27.846096,1.56665456,-18.6328354
2,13.23807,8,-24.2562981,1.56665456,-18.52764
2,13.2397461,8,-20.5789146,1.56665456,-19.413065
2,13.2414169,8,-19.2736282,1.56665456,-19.4255619
2,13.5333328,8,-18.0158615,1.56665456,-18.4808025
2,13.5350075,8,-20.1343231,1.56665456,-18.5356941
2,13.5366745,8,-24.0013885,1.56665456,-18.7922745
2,13.5383444,8,-27.9741554,1.56665456,-18.6012115
2,13.5400181,8,-31.9123268,1.56665456,-18.0496788
2,13.5416889,8,-35.2358475,1.56665456,-15.8871508
2,13.5433617,8,-38.1539764,1.56665456,-13.1379309
2,13.5450315,8,-41.04789,1.56665456,-10.3959866
2,13.5467062,8,-44.74561,1.56665456,-9.680474
2,13.57172,8,-46.56,1.56665456,-9.83
2,13.573391,8,-44.3100243,1.56665456,-9.754035
2,13.5750637,8,-40.2998657,1.56665456,-9.618637
2,13.5767307,8,-36.2964554,1.56665456,-9.483486
2,13.5784,8,-32.2969,1.56665456,-9.348467
2,13.5800724,8,-28.2835121,1.56665456,-9.212975
2,13.5817442,8,-24.2711849,1.56665456,-9.077524
2,13.5834188,8,-20.2581024,1.56665456,-8.942047
2,13.5850887,8,-17.6955833,1.56665456,-7.73333168
2,13.5867577,8,-18.76077,1.56665456,-6.39820671
2,13.58843,8,-19.9424324,1.56665456,-2.57037163
2,13.6134357,8,-21.9904976,1.56665456,-1.74636269
2,13.6151047,8,-19.8232689,1.56665456,-2.75410652
2,13.6167765,8,-18.4454422,1.56665456,-5.851013
2,13.6184483,8,-19.9537354,1.56665456,-9.271397
2,13.6201172,8,-23.6997375,1.56665456,-9.740633
2,13.62179,8,-27.7142868,1.56665456,-9.718641
2,13.62346,8,-31.7204742,1.56665456,-9.696688
2,13.6251278,8,-35.70896,1.56665456,-9.664562
2,13.6267967,8,-39.7136765,1.56665456,-9.704993
2,13.6284647,8,-43.71467,1.56665456,-9.778048
2,13.6301365,8,-46.56,1.56665456,-9.83
2,14.6076984,8,-46.56,1.56665456,-9.83
2,14.6093674,8,-44.2818,1.56665456,-9.743849
2,14.6110373,8,-40.388855,1.56665456,-9.514137
2,14.612709,8,-36.550415,1.56665456,-8.749813
2,14.6143761,8,-35.19443,1.56665456,-7.73333359
2,14.6160421,8,-36.2651367,1.56665456,-6.361205
2,14.6410465,8,-35.520668,1.56665456,-4.52651644
2,14.6427145,8,-36.2056427,1.56665456,-6.75198555
2,14.6443863,8,-38.23046,1.56665456,-9.900201
2,14.6460552,8,-42.0617523,1.56665456,-10.0628653
2,14.647728,8,-46.04279,1.56665456,-9.856776
2,15.4480629,8,-46.56,1.56665456,-9.83
2,15.4497337,8,-44.2761,1.56665456,-9.788673
2,15.4514065,8,-40.2643738,1.56665456,-9.716086
2,15.4530735,8,-36.26244,1.56665456,-9.73018
2,15.4548159,8,-32.12522,1.56665456,-10.0091276
2,15.4564857,8,-28.177433,1.56665456,-10.2843876
2,15.4581547,8,-24.3637848,1.525002,-10.8631992
2,15.4598246,8,-23.80783,0.5908054,-12.4674358
2,15.4614964,8,-26.50254,-1.41765273,-13.7458134
2,15.4631691,8,-29.4230881,-4.0680685,-14.4805775
2,15.4648418,8,-31.9879189,-6.82630157,-12.677063
2,15.46651,8,-32.25258,-8.856099,-9.980021
2,15.4681826,8,-29.0895538,-8.906145,-9.241062
2,15.4698524,8,-25.0799942,-8.919521,-9.267817
2,15.4715271,8,-21.0622978,-8.933346,-9.294634
2,15.4732,8,-17.0466423,-8.933346,-9.321438
2,15.4748716,8,-13.0351219,-8.933345,-9.348211
2,15.4765415,8,-9.024166,-8.933345,-9.374971
2,15.9834146,8,-8.269978,-8.933345,-9.380007
2,15.9850845,8,-10.5673256,-8.933345,-9.44729
2,15.9867516,8,-14.5671158,-8.933345,-9.564436
2,15.9884214,8,-18.5704079,-8.933346,-9.681698
2,15.9900894,8,-22.5110054,-8.926171,-9.828894
2,15.9917622,8,-26.39508,-8.875536,-10.0375805
2,15.993433,8,-30.2692127,-8.798328,-10.3323059
2,15.9951029,8,-33.54228,-8.619429,-10.8884249
2,15.9967709,8,-32.7764435,-7.39384747,-12.541
2,15.9984436,8,-30.2196045,-4.978558,-14.0688267
2,16.0001144,8,-27.49327,-2.33332729,-14.1502934
2,16.0017815,8,-25.3109913,0.380501032,-12.17868
2,16.0034523,8,-25.4663525,1.56665456,-9.6531105
2,16.0051231,8,-28.9280453,1.56665456,-9.277222
2,16.006794,8,-32.93924,1.56665456,-9.402984
2,16.0084648,8,-36.94307,1.56665456,-9.52851
2,16.0101337,8,-40.948307,1.56665456,-9.654078
2,16.0118027,8,-44.9478,1.56665456,-9.779455
2,16.2785683,8,-46.56,1.56665456,-9.83
2,16.2802353,8,-44.2559776,1.56665456,-9.75221348
2,16.2819061,8,-40.2434425,1.56665456,-9.616749
2,16.2835751,8,-36.2426453,1.56665456,-9.481677
2,16.285244,8,-32.2405434,1.56665456,-9.346563
2,16.286911,8,-28.2407,1.56665456,-9.211531
2,16.28858,8,-24.2375813,1.56665456,-9.076389
2,16.2902527,8,-20.2282581,1.56665456,-8.941038
2,16.2919235,8,-17.6978912,1.56665456,-7.73333359
2,16.2935944,8,-18.7571983,1.56665456,-6.3696804
2,16.2952633,8,-19.95158,1.56665456,-2.549715
2,16.32027,8,-22.0535183,1.56665456,-1.52136707
2,16.3219414,8,-19.8421516,1.56665456,-2.749796
2,16.32361,8,-18.4726715,1.56665456,-5.88816833
2,16.3252811,8,-19.9629459,1.56665456,-9.296513
2,16.32695,8,-23.7137966,1.56665456,-9.753876
2,16.32862,8,-27.7218781,1.56665456,-9.727957
2,16.3302917,8,-31.7309284,1.56665456,-9.702034
2,16.3319645,8,-35.7228737,1.56665456,-9.664533
2,16.3336334,8,-39.73211,1.56665456,-9.705935
2,16.3353081,8,-43.7451019,1.56665456,-9.778854
2,16.336977,8,-46.56,1.56665456,-9.83
2,16.73712,8,-46.56,1.56665456,-9.83
2,16.7387886,8,-44.2298241,1.56665456,-9.70103
2,16.7404556,8,-40.39152,1.56665456,-9.305324
2,16.74213,8,-39.0150452,1.56665456,-6.713592
2,16.7438,8,-41.66544,1.56665456,-5.756289
2,16.7455711,8,-45.92027,1.56665456,-5.75358963
2,16.7472382,8,-49.9222374,1.56665456,-5.7510457
2,16.8955383,8,-51.57,1.56665456,-5.749996
2,16.8972054,8,-49.2783546,1.56665456,-5.908372
2,16.8988724,8,-45.2932854,1.56665456,-6.16836
2,16.9005432,8,-41.3468857,1.56665456,-6.444028
2,16.902216,8,-38.4274673,1.56665456,-8.189501
2,16.9038849,8,-40.2045937,1.56665456,-9.456835
2,16.90555,8,-44.1683,1.56665456,-9.706504
2,17.2017937,8,-46.56,1.56665456,-9.83
2,17.2034626,8,-44.2675934,1.56665456,-9.788524
2,17.2051353,8,-40.2578278,1.56665456,-9.715964
2,17.2068062,8,-36.2472534,1.56665456,-9.73115
2,17.2084732,8,-32.2819977,1.56665456,-10.002574
2,17.21014,8,-28.34652,1.56665456,-10.2711811
2,17.2118111,8,-24.4869118,1.55366778,-10.811636
2,17.2134781,8,-23.7359657,0.654475,-12.4039574
2,17.21515,8,-26.3919029,-1.30150282,-13.7018719
2,17.2168159,8,-29.2912464,-3.93343878,-14.50408
2,17.2184868,8,-31.85906,-6.65956,-12.8070507
2,17.2201614,8,-32.3771172,-8.808665,-10.0912256
2,17.2218323,8,-29.4969139,-8.905503,-9.163082
2,17.2235069,8,-25.48257,-8.918435,-9.189451
2,17.2251778,8,-21.4665012,-8.93275,-9.215824
2,17.2268486,8,-17.4591465,-8.933346,-9.242136
2,17.2285175,8,-13.4551735,-8.933345,-9.268431
2,17.23019,8,-9.443081,-8.933345,-9.294783
2,17.2318611,8,-5.47322464,-8.933346,-9.329702
2,17.233532,8,-1.55780411,-8.933346,-9.440008
2,17.2352,8,2.31840134,-8.933346,-9.594332
2,17.2368736,8,5.30374146,-8.933347,-9.437742
3,8.988473,8,5.816017,-8.933346,-9.395006
3,8.990141,8,3.53751755,-8.933346,-9.42270851
3,8.991811,8,-0.47227478,-8.933346,-9.471441
3,8.993485,8,-4.49006653,-8.933346,-9.520273
3,8.995153,8,-8.492592,-8.933345,-9.568926
3,8.996822,8,-12.5000038,-8.933345,-9.617643
3,8.998492,8,-16.50576,-8.933346,-9.666264
3,9.000163,8,-20.5115166,-8.933346,-9.739098
3,9.001837,8,-24.4045963,-8.907216,-9.923252
3,9.003513,8,-28.3003769,-8.841447,-10.1645126
3,9.005348,8,-32.55719,-8.836866,-10.5151768
3,9.007021,8,-34.0510063,-8.18762,-11.6435223
3,9.008694,8,-31.6727276,-6.34586334,-13.3108826
3,9.010362,8,-29.0383987,-3.7036767,-14.4255047
3,9.01203,8,-26.1108761,-0.9940032,-13.550581
3,9.013699,8,-25.008976,1.47345054,-10.9250927
3,9.015367,8,-26.5571976,1.56665456,-9.00402451
3,9.017041,8,-30.5159378,1.56665456,-9.130629
3,9.018707,8,-34.5149231,1.56665456,-9.304951
3,9.02038,8,-38.5233536,1.56665456,-9.479679
3,9.022052,8,-42.53391,1.56665456,-9.654501
3,9.023723,8,-46.3544235,1.56665456,-9.821038
3,10.1572733,8,-46.56,1.56665456,-9.83
3,10.1589413,8,-44.23074,1.56665456,-9.787845
3,10.16061,8,-40.2284,1.56665456,-9.715429
3,10.162282,8,-36.2149963,1.56665456,-9.666158
3,10.1639509,8,-32.20867,1.56665456,-9.66629
3,10.1656208,8,-28.20073,1.56665456,-9.666409
3,10.16729,8,-24.19777,1.56665456,-9.666534
3,10.1689558,8,-20.1951141,1.56665456,-9.666567
3,10.1706238,8,-14.9706459,1.56665456,-9.694994
3,10.1722918,8,-11.0431213,1.56665456,-8.912882
3,10.2511415,8,-9.019981,1.56665456,-8.509996
3,10.2528076,8,-11.3070755,1.56665456,-8.942846
3,10.2544756,8,-16.2220135,1.56665456,-9.833334
3,10.25615,8,-20.4718933,1.56665456,-9.66238
3,10.2578163,8,-24.47239,1.56665456,-9.663401
3,10.2594891,8,-28.4840527,1.56665456,-9.664412
3,10.2611618,8,-32.4973831,1.56665456,-9.665429
3,10.26283,8,-36.50155,1.56665456,-9.665443
3,10.2645,8,-40.5099335,1.56665456,-9.720053
3,10.2661762,8,-44.5293579,1.56665456,-9.793097
3,10.4775658,8,-46.56,1.56665456,-9.83
3,10.4792337,8,-44.2384,1.56665456,-10.0196781
3,10.4809084,8,-40.2952347,1.56665456,-10.4716072
3,10.4825764,8,-37.5217667,1.56665456,-13.1897984
3,10.4842491,8,-34.9010239,1.56665456,-16.1977386
3,10.4859209,8,-31.5499134,1.56665456,-18.17281
3,10.4875937,8,-27.5826645,1.56665456,-18.6253319
3,10.48926,8,-23.5844269,1.56665456,-18.811512
3,10.4909325,8,-19.9212379,1.56665456,-19.0637646
3,11.4000063,8,-17.6281471,1.56665456,-18.7865467
3,11.4016829,8,-18.462574,1.56665456,-18.2373562
3,11.4033489,8,-19.5744514,1.56665456,-18.29606
3,11.4050236,8,-20.6510849,1.56665456,-18.70077
3,11.40669,8,-21.5627861,1.56665456,-19.1616344
3,11.40836,8,-23.6271534,1.56665456,-19.11743
3,11.41003,8,-27.3023338,1.56665456,-18.7423363
3,11.4117,8,-31.2504635,1.56665456,-18.2476082
3,11.4133682,8,-34.6995621,1.56665456,-16.3589325
3,11.4150372,8,-37.63002,1.56665456,-13.6310205
3,11.41671,8,-40.5260544,1.56665456,-10.8793306
3,11.4183855,8,-44.0394,1.56665456,-9.63579
3,11.4200544,8,-46.56,1.56665456,-9.83
3,11.4450645,8,-46.56,1.56665456,-9.83
3,11.4467325,8,-44.2535324,1.56665456,-9.752587
3,11.4484053,8,-40.24337,1.56665456,-9.61713
3,11.4500771,8,-36.2335358,1.56665456,-9.478441
3,11.4517479,8,-32.22835,1.56665456,-9.343947
3,11.45342,8,-28.2153053,1.56665456,-9.209194
3,11.4550905,8,-24.2100029,1.56665456,-9.074705
3,11.4567566,8,-20.2119045,1.56665456,-8.940451
3,11.4584274,8,-17.6695824,1.56665456,-7.73333359
3,11.4600992,8,-18.4940662,1.56665456,-7.324028
3,11.4619036,8,-19.6795025,1.56665456,-3.51370049
3,11.46357,8,-21.7089386,1.56665456,-0.817836761
3,11.4885759,8,-22.4442558,1.56665456,-2.17666912
3,11.4902449,8,-20.2227421,1.56665456,-2.607771
3,11.4919128,8,-18.0740433,1.56665456,-4.991617
3,11.4935837,8,-19.440155,1.56665456,-8.562952
3,11.4952536,8,-23.0910873,1.56665456,-9.514303
3,11.4969254,8,-27.1067371,1.56665456,-9.55666351
3,11.4986038,8,-31.1309834,1.56665456,-9.599115
3,11.5003586,8,-35.3380432,1.56665456,-9.642942
3,11.5020247,8,-39.3411674,1.56665456,-9.699258
3,11.5036926,8,-43.3413734,1.56665456,-9.771706
3,11.5053635,8,-46.56,1.56665456,-9.83
3,11.7804241,8,-46.56,1.56665456,-9.83
3,11.7820921,8,-44.23794,1.56665456,-10.0191736
3,11.7837629,8,-40.3012772,1.56665456,-10.4690819
3,11.7854309,8,-37.52848,1.56665456,-13.18008
3,11.7870989,8,-34.9131927,1.56665456,-16.183548
3,11.78877,8,-31.5300865,1.56665456,-18.11921
3,11.7904358,8,-27.6169853,1.56665456,-18.615427
3,11.7921038,8,-23.6191216,1.56665456,-18.8079586
3,11.7937746,8,-19.6176453,1.56665456,-18.9521
3,12.0057945,8,-18.0399857,1.56665456,-19.0000057
3,12.0074644,8,-20.3711815,1.56665456,-18.92871
3,12.0091372,8,-23.89595,1.56665456,-18.46396
3,12.0108089,8,-23.4951134,1.56665456,-16.8278179
3,12.01248,8,-21.54037,1.56665456,-14.9723568
3,12.0141459,8,-19.7562218,1.56665456,-11.4474659
3,12.0158176,8,-18.257473,1.56665456,-7.728491
3,12.0174885,8,-15.9064217,1.56665456,-4.53457832
3,12.8246336,8,-14.8599854,1.56665456,-3.29999542
3,12.8263063,8,-16.433548,1.56665456,-5.0286026
3,12.8279743,8,-19.1280079,1.56665456,-7.988556
3,12.8296471,8,-22.3249931,1.56665456,-9.819656
3,12.83132,8,-26.3379211,1.56665456,-9.778378
3,12.8329868,8,-30.34188,1.56665456,-9.737204
3,12.8346558,8,-34.34715,1.56665456,-9.69203949
3,12.8363247,8,-38.31411,1.56665456,-9.680657
3,12.8379965,8,-42.32338,1.56665456,-9.753268
3,12.8396645,8,-46.2358665,1.56665456,-9.824129
3,12.8646774,8,-46.56,1.56665456,-9.83
3,12.8663492,8,-44.2483063,1.56665456,-9.701934
3,12.8680172,8,-40.31965,1.56665456,-9.403528
3,12.8696861,8,-36.4224358,1.56665456,-8.720291
3,12.8713589,8,-35.116272,1.56665456,-7.73333359
3,12.8730307,8,-36.4150162,1.56665456,-6.46534824
3,12.8980427,8,-35.2699928,1.56665456,-4.43999672
3,12.8997116,8,-36.0936432,1.56665456,-6.61871338
3,12.9013834,8,-38.070694,1.56665456,-9.840232
3,12.9030552,8,-41.8630142,1.56665456,-10.0890427
3,12.9047241,8,-45.8644028,1.56665456,-9.868361
3,13.6632566,8,-46.56,1.56665456,-9.83
3,13.6649294,8,-44.27616,1.56665456,-9.788678
3,13.6666012,8,-40.26927,1.56665456,-9.716172
3,13.66827,8,-36.26755,1.56665456,-9.729673
3,13.6699381,8,-32.29144,1.56665456,-10.0073118
3,13.67161,8,-28.3394012,1.56665456,-10.2757
3,13.6732788,8,-24.4885559,1.55417752,-10.8107033
3,13.6749477,8,-23.7312546,0.656546,-12.40291
3,13.67662,8,-26.3889675,-1.29719174,-13.6997318
3,13.6782875,8,-29.2888,-3.93089533,-14.5033913
3,13.67996,8,-31.8812923,-6.685297,-12.7859764
3,13.6816282,8,-32.3131,-8.82446,-10.0852032
3,13.683301,8,-29.2616062,-8.905654,-9.240467
3,13.6849651,8,-25.2601166,-8.918919,-9.258095
3,13.6866331,8,-21.2589951,-8.933219,-9.275732
3,13.6883059,8,-17.2484512,-8.933346,-9.293407
3,13.6899776,8,-13.2347527,-8.933345,-9.311087
3,13.6916466,8,-9.224663,-8.933345,-9.328756
3,13.6933193,8,-5.212078,-8.933346,-9.34643
3,13.6949863,8,-1.209404,-8.933346,-9.364058
3,13.6966591,8,2.79767227,-8.933346,-9.381708
3,13.698328,8,5.816017,-8.933346,-9.395006
3,15.1505051,8,5.816017,-8.933346,-9.395006
3,15.1521769,8,3.51761627,-8.933346,-9.422941
3,15.153841,8,-0.482616425,-8.933346,-9.471567
3,15.15551,8,-4.48366547,-8.933346,-9.520193
3,15.1571779,8,-8.483601,-8.933345,-9.568819
3,15.1588459,8,-12.4882545,-8.933345,-9.617498
3,15.1605148,8,-16.488699,-8.933346,-9.666056
3,15.1621866,8,-20.4974632,-8.933346,-9.738783
3,15.1638508,8,-24.3742657,-8.908015,-9.920042
3,15.1655235,8,-28.2532825,-8.842218,-10.1616936
3,15.1671915,8,-32.13063,-8.759731,-10.4846554
3,15.1688557,8,-33.71739,-8.146892,-11.6156416
3,15.1705723,8,-31.3979168,-6.092434,-13.4319553
3,15.1722412,8,-28.79251,-3.54475546,-14.4495945
3,15.17391,8,-25.914938,-0.8483809,-13.324625
3,15.1755772,8,-24.947094,1.56665456,-10.7011318
3,15.1772461,8,-27.160717,1.56665456,-9.153931
3,15.178915,8,-31.164566,1.56665456,-9.292941
3,15.180582,8,-35.1629028,1.56665456,-9.432418
3,15.1822548,8,-39.1683426,1.56665456,-9.572147
3,15.18392,8,-43.1689644,1.56665456,-9.711706
3,15.1855869,8,-46.5525,1.56665456,-9.829739
3,15.2106,8,-46.56,1.56665456,-9.83
3,15.2122641,8,-44.25684,1.56665456,-9.752242
3,15.2139359,8,-40.2491226,1.56665456,-9.616937
3,15.2156086,8,-36.2414322,1.56665456,-9.481629
3,15.2172728,8,-32.24258,1.56665456,-9.34663
3,15.2189455,8,-28.2297974,1.56665456,-9.211159
3,15.2206135,8,-24.2313728,1.56665456,-9.076174
3,15.2222824,8,-20.2319469,1.56665456,-8.941162
3,15.22395,8,-17.69413,1.56665456,-7.73333168
3,15.2256184,8,-18.7432213,1.56665456,-6.449333
3,15.2272873,8,-19.9234848,1.56665456,-2.626463
3,15.2289591,8,-22.0596046,1.56665456,-1.33069515
3,15.2539635,8,-22.0899849,1.56665456,-1.359992
3,15.2556314,8,-20.1116753,1.56665456,-2.585041
3,15.2573032,8,-18.7665024,1.56665456,-5.98154449
3,15.258976,8,-19.63421,1.56665456,-9.498272
3,15.2606411,8,-22.8935375,1.56665456,-9.765787
3,15.2623129,8,-26.8999481,1.56665456,-9.738033
3,15.2639809,8,-30.9029,1.56665456,-9.710299
3,15.26565,8,-34.8917656,1.56665456,-9.665155
3,15.2673178,8,-38.8920364,1.56665456,-9.69061852
3,15.2689857,8,-42.8957253,1.56665456,-9.763393
3,15.2706547,8,-46.4991722,1.56665456,-9.828894
3,15.3039913,8,-46.56,1.56665456,-9.83
3,15.3056641,8,-44.2276535,1.56665456,-9.700906
3,15.3073368,8,-40.33864,1.56665456,-9.293665
3,15.3090134,8,-38.965435,1.56665456,-6.73803139
3,15.3106852,8,-41.708065,1.56665456,-5.742213
3,15.3123531,8,-45.7127075,1.56665456,-5.745372
3,15.3140221,8,-49.7149353,1.56665456,-5.748534
3,15.3975906,8,-51.57,1.56665456,-5.749996
3,15.39926,8,-49.25161,1.56665456,-5.33854866
3,15.4009275,8,-45.2937965,1.56665456,-5.87729931
3,15.4026,8,-41.3787422,1.56665456,-6.426301
3,15.4042683,8,-38.39856,1.56665456,-8.243614
3,15.405941,8,-39.58631,1.56665456,-9.743429
3,15.4076052,8,-43.53497,1.56665456,-9.80806
3,15.4092808,8,-46.56,1.56665456,-9.83
3,17.1474724,8,-46.56,1.56665456,-9.83
3,17.1491451,8,-44.22486,1.56665456,-9.734464
3,17.1508179,8,-40.2689972,1.56665456,-9.395969
3,17.15249,8,-36.37635,1.56665456,-8.700649
3,17.15416,8,-35.13115,1.56665456,-7.73333454
3,17.1558266,8,-36.4049835,1.56665456,-6.421322
3,17.1808357,8,-35.2699928,1.56665456,-4.43999672
3,17.18251,8,-36.10107,1.56665456,-6.63459253
3,17.184185,8,-38.0905151,1.56665456,-9.852913
3,17.1858521,8,-41.87289,1.56665456,-10.0966063
3,17.1875248,8,-45.87805,1.56665456,-9.868791
3,17.25539,8,-46.56,1.56665456,-9.83
3,17.257061,8,-44.2691078,1.56665456,-9.788544
3,17.2587318,8,-40.2567749,1.56665456,-9.715939
3,17.2604,8,-36.2543259,1.56665456,-9.730098
3,17.26207,8,-32.2887344,1.56665456,-10.0026779
3,17.2637367,8,-28.3407383,1.56665456,-10.274086
3,17.26541,8,-24.4819832,1.55292225,-10.812933
3,17.2670822,8,-23.7371025,0.652147532,-12.4069176
3,17.26875,8,-26.3955,-1.30536091,-13.7033634
3,17.2704182,8,-29.2968578,-3.93914557,-14.5025272
3,17.2720871,8,-31.882679,-6.68671036,-12.7850914
3,17.2737541,8,-32.35998,-8.815016,-10.0769739
3,17.275423,8,-29.4460373,-8.905578,-9.173622
3,17.277092,8,-25.44107,-8.918542,-9.198761
3,17.278759,8,-21.4347363,-8.932826,-9.223915
3,17.2804317,8,-17.429718,-8.933346,-9.249062
3,17.2821045,8,-13.4153557,-8.933345,-9.274271
3,17.2837715,8,-9.403168,-8.933345,-9.299467
3,17.2854424,8,-5.400528,-8.933346,-9.324591
3,17.28711,8,-1.39800262,-8.933346,-9.349722
3,17.2887764,8,2.60856247,-8.933346,-9.374876
3,17.290451,8,5.816017,-8.933346,-9.395006
2,8.765013,9,5.816021,-9.69,-9.3949995
2,8.766683,9,2.14479828,-8.933346,-9.361552
2,8.768357,9,-1.87018585,-8.933346,-9.324973
2,8.770025,9,-5.87698364,-8.933346,-9.288463
2,8.771696,9,-9.882221,-8.933346,-9.251967
2,8.773368,9,-13.8973217,-8.933346,-9.215377
2,8.775043,9,-17.9132442,-8.933346,-9.178786
2,8.776713,9,-21.9237938,-8.931444,-9.142243
2,8.778383,9,-25.93333,-8.917201,-9.105706
2,8.780054,9,-29.943531,-8.905245,-9.069167
2,8.781724,9,-33.95195,-8.91337,-9.032637
2,8.783392,9,-37.92919,-8.933346,-8.940923
2,8.785063,9,-40.44519,-8.933346,-5.83476257
2,8.786733,9,-42.8370132,-8.933346,-2.85331154
2,9.903957,9,-42.96,-8.933346,-2.7
2,9.905627,9,-40.58273,-8.933346,-5.46949959
2,9.907293,9,-37.9772339,-8.933346,-8.504863
2,9.909021,9,-34.8442726,-8.818779,-10.85733
2,9.910695,9,-32.28403,-6.949117,-12.714015
2,9.912366,9,-29.8305283,-4.546369,-14.185092
2,9.914036,9,-26.9735928,-1.82364511,-13.92632
2,9.915707,9,-23.8218117,1.01614761,-11.7247324
2,9.917375,9,-20.5953255,1.56665421,-9.381597
2,9.919041,9,-18.8949127,1.56665421,-6.291274
2,9.92071152,9,-20.0325718,1.56665421,-2.501279
2,9.94572,9,-22.0899868,1.56665421,-1.359998
2,9.947388,9,-19.5763664,1.56665421,-3.699777
2,9.949056,9,-18.7996254,1.56665421,-7.57841
2,9.95072651,9,-21.56326,1.56665421,-10.066041
2,9.95239449,9,-24.272438,0.778749466,-11.9907236
2,9.954065,9,-25.1092,0.23441124,-12.4694166
2,9.955733,9,-27.4136772,-2.28351021,-14.0862284
2,9.957405,9,-30.446846,-5.134206,-13.98433
2,9.959078,9,-33.3067627,-7.92408037,-11.9838457
2,9.960751,9,-36.44104,-8.933346,-9.748972
2,9.962422,9,-39.2910652,-8.933346,-6.97443
2,9.964091,9,-41.8990746,-8.933346,-3.93601012
2,10.0557938,9,-42.96,-8.933346,-2.7
2,10.0574627,9,-40.60855,-8.933346,-5.439412
2,10.0591288,9,-38.00241,-8.933346,-8.47553
2,10.0607986,9,-34.94821,-8.88256,-10.780612
2,10.0624676,9,-32.3890533,-7.064099,-12.6369247
2,10.0641356,9,-29.947506,-4.677132,-14.1492128
2,10.0658064,9,-27.1196251,-1.90482187,-13.9764967
2,10.0674744,9,-24.1271782,0.8273716,-11.9528742
2,10.06914,9,-20.8007717,1.56665421,-9.872989
2,10.0708084,9,-19.6893616,1.56665421,-10.7288465
2,10.0724792,9,-19.91988,1.56665421,-11.7450171
2,10.0741453,9,-21.3965149,1.56665421,-14.9376974
2,10.0758133,9,-23.2639885,1.56665421,-18.4775524
2,10.0774822,9,-25.1217575,1.56665421,-21.95328
2,10.07915,9,-25.0454788,1.56665421,-25.7752934
2,10.080821,9,-24.4858952,1.56665421,-29.74495
2,10.2121887,9,-24.3399887,1.56665421,-30.7800179
2,10.2138567,9,-24.8177547,1.56665421,-27.18327
2,10.2155294,9,-25.354248,1.59182835,-23.2195339
2,10.2171974,9,-23.8755455,1.56665421,-19.5941582
2,10.2188683,9,-21.9981232,1.56665421,-16.04816
2,10.2205362,9,-20.2255383,1.56665421,-12.51327
2,10.222209,9,-20.5165653,1.56665421,-9.488414
2,10.2238808,9,-23.5191479,1.27461624,-11.5009031
2,10.2255516,9,-25.9923973,-0.861680031,-13.2877569
2,10.2272215,9,-28.6673412,-3.431172,-14.4178457
2,10.2288942,9,-31.6341286,-6.370599,-13.206811
2,10.23056,9,-34.5397873,-8.619327,-11.0796213
2,10.2322311,9,-37.7566566,-8.933346,-8.762014
2,10.2338991,9,-40.366127,-8.933346,-5.72192669
2,10.2355671,9,-42.8388824,-8.933346,-2.84110141
2,10.4940109,9,-42.96,-8.933346,-2.7
2,10.495677,9,-40.57651,-8.933346,-5.476714
2,10.4973488,9,-37.9631729,-8.933346,-8.521232
2,10.4990177,9,-34.24511,-8.913049,-9.198596
2,10.5006857,9,-30.2397079,-8.904667,-9.226571
2,10.5023556,9,-26.230011,-8.915449,-9.254577
2,10.5040245,9,-22.22908,-8.929701,-9.282514
2,10.5056906,9,-18.2283058,-8.933346,-9.310454
2,10.5073624,9,-14.2151184,-8.933346,-9.338481
2,10.5090332,9,-10.209465,-8.933346,-9.366462
2,11.0563908,9,-8.269981,-8.933346,-9.380004
2,11.0580568,9,-11.9284668,-8.933346,-9.332492
2,11.0597286,9,-15.9408569,-8.933346,-9.280396
2,11.0613956,9,-19.94096,-8.933346,-9.22845
2,11.0630674,9,-23.9512177,-8.924,-9.176377
2,11.0647383,9,-27.9644241,-8.910178,-9.124261
2,11.06641,9,-31.9748116,-8.905807,-9.072183
2,11.068079,9,-35.97859,-8.933346,-9.02019
2,11.0697489,9,-39.19362,-8.933346,-7.317253
2,11.0714188,9,-41.7279358,-8.933346,-4.21040726
2,11.0964279,9,-42.96,-8.933346,-2.7
2,11.0980978,9,-40.5734673,-8.933346,-5.48029041
2,11.0997658,9,-37.9626732,-8.933346,-8.52183
2,11.1014347,9,-36.0593338,-8.933346,-6.78770161
2,11.126442,9,-35.2699966,-8.933346,-4.44000149
2,11.1281109,9,-36.48111,-8.933346,-7.878996
